Customer ID,Age,Gender,Location,Subscription Status,Item Purchased,Category,Size,Color,Season,Purchase Amount (USD),Previous Purchases,Payment Method,Shipping Type,Discount Applied,Promo Code Used,Promo_Dependency_Score,Review Rating,Review_Satisfaction_Score,Purchase_Intensity_Score,Frequency_Category_Score,Category_Diversity,Normalized_Category_Diversity,Customer_Value_Tier,Loyalty_Score_A,Loyalty_Score_B,Promo_Dependency_Segment,Customer_Engagement_Segment,Master_Customer_Segment
564,61,Male,Idaho,Yes,Shoes,Footwear,M,Black,Fall,99,16,Debit Card,Standard,1,1,1,4.4,0.88,0.32,0.4,1,1,High Value,0.414,0.655,Highly Promo Dependent,Low Engagement,Discount Survivors
565,67,Male,Florida,Yes,Hoodie,Clothing,M,Olive,Winter,58,30,Bank Transfer,Next Day Air,1,1,1,3.4,0.68,0.6,1,1,1,Mid Value,0.598,0.59,Highly Promo Dependent,Moderately Engaged,Discount Survivors
566,59,Male,Idaho,Yes,Backpack,Accessories,L,Lavender,Fall,43,10,Venmo,Store Pickup,1,1,1,4.2,0.84,0.2,1,1,1,Low Value,0.494,0.315,Highly Promo Dependent,Low Engagement,Discount Survivors
567,55,Male,Alabama,Yes,Sneakers,Footwear,M,Indigo,Spring,93,1,Debit Card,Store Pickup,1,1,1,3.6,0.72,0.02,0.8,1,1,High Value,0.388,0.475,Highly Promo Dependent,Low Engagement,Discount Survivors
568,21,Male,New Hampshire,Yes,Blouse,Clothing,S,Red,Winter,50,24,Venmo,Next Day Air,1,1,1,3,0.6,0.48,0.8,1,1,Mid Value,0.514,0.49,Highly Promo Dependent,Moderately Engaged,Discount Survivors
569,44,Male,Utah,Yes,Pants,Clothing,L,Red,Summer,88,36,PayPal,Free Shipping,1,1,1,4,0.8,0.72,0.6,1,1,High Value,0.566,0.8,Highly Promo Dependent,Highly Engaged,Discount Survivors
570,65,Male,Alabama,Yes,Skirt,Clothing,M,Pink,Fall,33,46,Credit Card,Express,1,1,1,4.4,0.88,0.92,0.35,1,1,Low Value,0.584,0.625,Highly Promo Dependent,Highly Engaged,Discount Survivors
571,65,Male,Iowa,Yes,T-shirt,Clothing,XL,Purple,Fall,99,20,Cash,Standard,1,1,1,4.1,0.82,0.4,0.2,1,1,High Value,0.392,0.695,Highly Promo Dependent,Moderately Engaged,Discount Survivors
572,54,Male,Kentucky,Yes,Jacket,Outerwear,XL,Cyan,Spring,76,37,Venmo,Free Shipping,1,1,1,3.6,0.72,0.74,1,1,1,High Value,0.644,0.75,Highly Promo Dependent,Highly Engaged,Discount Survivors
573,56,Male,South Carolina,Yes,Scarf,Accessories,XL,Cyan,Summer,97,26,Bank Transfer,Next Day Air,1,1,1,4.6,0.92,0.52,0.2,1,1,High Value,0.438,0.745,Highly Promo Dependent,Moderately Engaged,Discount Survivors
574,58,Male,California,Yes,Pants,Clothing,M,Charcoal,Summer,68,23,Credit Card,2-Day Shipping,1,1,1,3.2,0.64,0.46,0.75,1,1,Mid Value,0.502,0.57,Highly Promo Dependent,Moderately Engaged,Discount Survivors
575,54,Male,Maine,Yes,Sneakers,Footwear,L,Red,Fall,79,20,Bank Transfer,Free Shipping,1,1,1,4.8,0.96,0.4,0.75,1,1,High Value,0.516,0.595,Highly Promo Dependent,Moderately Engaged,Discount Survivors
576,58,Male,Nebraska,Yes,Jeans,Clothing,M,Peach,Fall,86,38,PayPal,Express,1,1,1,4.8,0.96,0.76,0.6,1,1,High Value,0.594,0.81,Highly Promo Dependent,Highly Engaged,Discount Survivors
577,48,Male,Washington,Yes,Hat,Accessories,M,Black,Winter,68,5,Credit Card,2-Day Shipping,1,1,1,5,1,0.1,0.35,1,1,Mid Value,0.35,0.39,Highly Promo Dependent,Low Engagement,Discount Survivors
578,19,Male,Alabama,Yes,Skirt,Clothing,M,Black,Fall,52,41,Venmo,Store Pickup,1,1,1,3.7,0.74,0.82,0.2,1,1,Mid Value,0.51,0.67,Highly Promo Dependent,Highly Engaged,Discount Survivors
579,69,Male,Maine,Yes,Sandals,Footwear,M,Purple,Fall,90,22,Credit Card,Next Day Air,1,1,1,4.6,0.92,0.44,0.8,1,1,High Value,0.534,0.67,Highly Promo Dependent,Moderately Engaged,Discount Survivors
580,58,Male,California,Yes,Sandals,Footwear,M,Violet,Winter,41,48,Credit Card,Free Shipping,1,1,1,3.7,0.74,0.96,0.2,1,1,Low Value,0.552,0.685,Highly Promo Dependent,Highly Engaged,Discount Survivors
581,49,Male,Iowa,Yes,Sweater,Clothing,M,Orange,Spring,80,10,PayPal,Free Shipping,1,1,1,4.1,0.82,0.2,1,1,1,High Value,0.492,0.5,Highly Promo Dependent,Low Engagement,Discount Survivors
582,32,Male,Iowa,Yes,Sweater,Clothing,XL,Charcoal,Winter,100,12,Bank Transfer,Store Pickup,1,1,1,2.7,0.54,0.24,0.35,1,1,High Value,0.346,0.62,Highly Promo Dependent,Low Engagement,Discount Survivors
583,40,Male,Colorado,Yes,Jacket,Outerwear,L,Turquoise,Spring,77,2,Bank Transfer,Store Pickup,1,1,1,4.9,0.98,0.04,0.4,1,1,High Value,0.34,0.405,Highly Promo Dependent,Low Engagement,Discount Survivors
584,25,Male,California,Yes,Shorts,Clothing,L,Yellow,Spring,78,38,PayPal,Store Pickup,1,1,1,4,0.8,0.76,0.6,1,1,High Value,0.578,0.77,Highly Promo Dependent,Highly Engaged,Discount Survivors
585,70,Male,Indiana,Yes,Socks,Clothing,M,White,Spring,94,20,Debit Card,Free Shipping,1,1,1,4.7,0.94,0.4,0.6,1,1,High Value,0.484,0.67,Highly Promo Dependent,Moderately Engaged,Discount Survivors
586,69,Male,South Carolina,Yes,Socks,Clothing,M,Gray,Fall,23,5,Cash,Next Day Air,1,1,1,2.8,0.56,0.1,0.35,1,1,Low Value,0.306,0.165,Highly Promo Dependent,Low Engagement,Discount Survivors
587,45,Male,Wisconsin,Yes,Hoodie,Clothing,S,Blue,Winter,20,9,Venmo,2-Day Shipping,1,1,1,4.9,0.98,0.18,0.2,1,1,Low Value,0.342,0.19,Highly Promo Dependent,Low Engagement,Discount Survivors
588,29,Male,Washington,Yes,Socks,Clothing,S,Maroon,Fall,86,48,Debit Card,Express,1,1,1,4.2,0.84,0.96,0.35,1,1,High Value,0.592,0.91,Highly Promo Dependent,Highly Engaged,Discount Survivors
589,47,Male,South Dakota,Yes,Boots,Footwear,M,Violet,Fall,60,9,Debit Card,Standard,1,1,1,3,0.6,0.18,0.4,1,1,Mid Value,0.344,0.39,Highly Promo Dependent,Low Engagement,Discount Survivors
590,28,Male,Minnesota,Yes,Shirt,Clothing,M,Orange,Fall,70,40,PayPal,2-Day Shipping,1,1,1,3.4,0.68,0.8,0.2,1,1,Mid Value,0.498,0.75,Highly Promo Dependent,Highly Engaged,Discount Survivors
591,64,Male,Alaska,Yes,Belt,Accessories,S,Turquoise,Fall,39,30,Venmo,Standard,1,1,1,4.6,0.92,0.6,0.8,1,1,Low Value,0.582,0.495,Highly Promo Dependent,Moderately Engaged,Discount Survivors
592,47,Male,Kentucky,Yes,Backpack,Accessories,L,Olive,Fall,37,6,Debit Card,Store Pickup,1,1,1,4.2,0.84,0.12,0.75,1,1,Low Value,0.42,0.245,Highly Promo Dependent,Low Engagement,Discount Survivors
593,60,Male,North Dakota,Yes,Boots,Footwear,M,Brown,Fall,29,42,Venmo,Free Shipping,1,1,1,3.2,0.64,0.84,0.35,1,1,Low Value,0.536,0.565,Highly Promo Dependent,Highly Engaged,Discount Survivors
594,67,Male,Alaska,Yes,Coat,Outerwear,S,Green,Winter,35,9,PayPal,Store Pickup,1,1,1,4.4,0.88,0.18,0.35,1,1,Low Value,0.362,0.265,Highly Promo Dependent,Low Engagement,Discount Survivors
595,35,Male,Oklahoma,Yes,Hoodie,Clothing,S,Brown,Winter,83,6,Debit Card,Next Day Air,1,1,1,2.5,0.5,0.12,0.6,1,1,High Value,0.356,0.475,Highly Promo Dependent,Low Engagement,Discount Survivors
596,30,Male,Delaware,Yes,Shoes,Footwear,M,Silver,Summer,77,47,PayPal,Next Day Air,1,1,1,3.6,0.72,0.94,0.4,1,1,High Value,0.584,0.855,Highly Promo Dependent,Highly Engaged,Discount Survivors
597,23,Male,Montana,Yes,Shoes,Footwear,XL,White,Summer,37,36,Venmo,Store Pickup,1,1,1,4.5,0.9,0.72,0.2,1,1,Low Value,0.496,0.545,Highly Promo Dependent,Highly Engaged,Discount Survivors
598,70,Male,Alaska,Yes,Jewelry,Accessories,L,Gold,Summer,69,19,Bank Transfer,Standard,1,1,1,3.4,0.68,0.38,0.8,1,1,Mid Value,0.492,0.535,Highly Promo Dependent,Low Engagement,Discount Survivors
599,21,Male,California,Yes,Dress,Clothing,L,Green,Winter,66,30,Cash,2-Day Shipping,1,1,1,3.2,0.64,0.6,0.35,1,1,Mid Value,0.464,0.63,Highly Promo Dependent,Moderately Engaged,Discount Survivors
600,51,Male,Massachusetts,Yes,Boots,Footwear,L,Teal,Spring,26,27,Debit Card,Standard,1,1,1,4.2,0.84,0.54,0.35,1,1,Low Value,0.466,0.4,Highly Promo Dependent,Moderately Engaged,Discount Survivors
601,22,Male,South Carolina,Yes,Hat,Accessories,M,Charcoal,Spring,63,25,Venmo,2-Day Shipping,1,1,1,5,1,0.5,0.6,1,1,Mid Value,0.52,0.565,Highly Promo Dependent,Moderately Engaged,Discount Survivors
602,32,Male,West Virginia,Yes,Backpack,Accessories,M,Maroon,Summer,38,5,Cash,Store Pickup,1,1,1,4.7,0.94,0.1,0.8,1,1,Low Value,0.434,0.24,Highly Promo Dependent,Low Engagement,Discount Survivors
603,37,Male,Oregon,Yes,Shoes,Footwear,L,Lavender,Summer,58,10,Cash,Next Day Air,1,1,1,4.2,0.84,0.2,0.35,1,1,Mid Value,0.364,0.39,Highly Promo Dependent,Low Engagement,Discount Survivors
604,31,Male,Massachusetts,Yes,Handbag,Accessories,L,Green,Winter,46,26,PayPal,2-Day Shipping,1,1,1,3.4,0.68,0.52,0.35,1,1,Mid Value,0.444,0.49,Highly Promo Dependent,Moderately Engaged,Discount Survivors
605,44,Male,West Virginia,Yes,Sunglasses,Accessories,S,Pink,Fall,92,11,Credit Card,Store Pickup,1,1,1,4.4,0.88,0.22,0.35,1,1,High Value,0.374,0.57,Highly Promo Dependent,Low Engagement,Discount Survivors
606,40,Male,California,Yes,Hat,Accessories,XL,Charcoal,Winter,32,17,Bank Transfer,Standard,1,1,1,4.2,0.84,0.34,1,1,1,Low Value,0.536,0.33,Highly Promo Dependent,Low Engagement,Discount Survivors
607,27,Male,Colorado,Yes,Scarf,Accessories,M,Blue,Spring,90,44,PayPal,Standard,1,1,1,4.5,0.9,0.88,0.6,1,1,High Value,0.624,0.89,Highly Promo Dependent,Highly Engaged,Discount Survivors
608,47,Male,Indiana,Yes,Hoodie,Clothing,L,Purple,Fall,23,44,Cash,Next Day Air,1,1,1,2.8,0.56,0.88,0.6,1,1,Low Value,0.59,0.555,Highly Promo Dependent,Highly Engaged,Discount Survivors
609,41,Male,Delaware,Yes,Backpack,Accessories,S,Gold,Fall,25,21,Venmo,Next Day Air,1,1,1,3.3,0.66,0.42,0.35,1,1,Low Value,0.412,0.335,Highly Promo Dependent,Moderately Engaged,Discount Survivors
610,51,Male,Ohio,Yes,Sweater,Clothing,L,Purple,Fall,54,49,Credit Card,Next Day Air,1,1,1,4.6,0.92,0.98,0.8,1,1,Mid Value,0.696,0.76,Highly Promo Dependent,Highly Engaged,Discount Survivors
611,53,Male,Oklahoma,Yes,Shorts,Clothing,M,Charcoal,Summer,72,27,Bank Transfer,Free Shipping,1,1,1,2.5,0.5,0.54,0.35,1,1,Mid Value,0.432,0.63,Highly Promo Dependent,Moderately Engaged,Discount Survivors
612,43,Male,California,Yes,Scarf,Accessories,M,Black,Winter,33,19,Cash,Store Pickup,1,1,1,4.7,0.94,0.38,0.6,1,1,Low Value,0.478,0.355,Highly Promo Dependent,Low Engagement,Discount Survivors
613,67,Male,New Hampshire,Yes,Hat,Accessories,L,Lavender,Fall,43,33,Credit Card,Express,1,1,1,4.6,0.92,0.66,0.4,1,1,Low Value,0.52,0.545,Highly Promo Dependent,Moderately Engaged,Discount Survivors
614,61,Male,Pennsylvania,Yes,Coat,Outerwear,L,Lavender,Fall,51,46,Cash,Standard,1,1,1,2.6,0.52,0.92,0.75,1,1,Mid Value,0.628,0.715,Highly Promo Dependent,Highly Engaged,Discount Survivors
615,68,Male,Idaho,Yes,Jewelry,Accessories,M,Lavender,Winter,85,21,Credit Card,Standard,1,1,1,4,0.8,0.42,0.75,1,1,High Value,0.506,0.635,Highly Promo Dependent,Moderately Engaged,Discount Survivors
616,67,Male,Maryland,Yes,Sandals,Footwear,L,Olive,Summer,100,23,Venmo,Next Day Air,1,1,1,2.6,0.52,0.46,0.2,1,1,High Value,0.38,0.73,Highly Promo Dependent,Moderately Engaged,Discount Survivors
617,29,Male,Pennsylvania,Yes,Gloves,Accessories,L,Teal,Spring,72,38,Credit Card,Free Shipping,1,1,1,4.6,0.92,0.76,0.35,1,1,Mid Value,0.54,0.74,Highly Promo Dependent,Highly Engaged,Discount Survivors
618,50,Male,Colorado,Yes,Backpack,Accessories,M,Maroon,Fall,57,2,Bank Transfer,Standard,1,1,1,2.6,0.52,0.04,0.4,1,1,Mid Value,0.294,0.305,Highly Promo Dependent,Low Engagement,Discount Survivors
619,61,Male,Indiana,Yes,Jacket,Outerwear,L,Cyan,Spring,94,21,Debit Card,Express,1,1,1,4,0.8,0.42,0.75,1,1,High Value,0.506,0.68,Highly Promo Dependent,Moderately Engaged,Discount Survivors
620,19,Male,Nebraska,Yes,Backpack,Accessories,M,Charcoal,Summer,34,1,Debit Card,Store Pickup,1,1,1,4.6,0.92,0.02,0.35,1,1,Low Value,0.318,0.18,Highly Promo Dependent,Low Engagement,Discount Survivors
621,33,Male,Rhode Island,Yes,Backpack,Accessories,M,Black,Fall,89,10,Venmo,2-Day Shipping,1,1,1,3.7,0.74,0.2,0.35,1,1,High Value,0.354,0.545,Highly Promo Dependent,Low Engagement,Discount Survivors
622,51,Male,Kansas,Yes,Sunglasses,Accessories,S,Red,Fall,27,45,Credit Card,Store Pickup,1,1,1,4.4,0.88,0.9,1,1,1,Low Value,0.708,0.585,Highly Promo Dependent,Highly Engaged,Discount Survivors
623,69,Male,Georgia,Yes,Socks,Clothing,S,Peach,Spring,63,44,Bank Transfer,Next Day Air,1,1,1,4,0.8,0.88,0.8,1,1,Mid Value,0.654,0.755,Highly Promo Dependent,Highly Engaged,Discount Survivors
624,19,Male,Nevada,Yes,Shoes,Footwear,M,White,Fall,70,48,PayPal,Standard,1,1,1,4.7,0.94,0.96,0.75,1,1,Mid Value,0.682,0.83,Highly Promo Dependent,Highly Engaged,Discount Survivors
625,55,Male,South Carolina,Yes,Pants,Clothing,XL,Pink,Fall,87,21,PayPal,Express,1,1,1,3.4,0.68,0.42,0.2,1,1,High Value,0.384,0.645,Highly Promo Dependent,Moderately Engaged,Discount Survivors
626,49,Male,Delaware,Yes,Jewelry,Accessories,M,Red,Fall,79,1,Venmo,Next Day Air,1,1,1,4,0.8,0.02,1,1,1,High Value,0.436,0.405,Highly Promo Dependent,Low Engagement,Discount Survivors
627,31,Male,New Hampshire,Yes,Sunglasses,Accessories,M,Indigo,Spring,79,10,Venmo,Standard,1,1,1,3.9,0.78,0.2,0.2,1,1,High Value,0.328,0.495,Highly Promo Dependent,Low Engagement,Discount Survivors
628,42,Male,Oregon,Yes,Sandals,Footwear,L,Black,Winter,44,24,PayPal,Express,1,1,1,4.1,0.82,0.48,0.6,1,1,Low Value,0.496,0.46,Highly Promo Dependent,Moderately Engaged,Discount Survivors
629,69,Male,Massachusetts,Yes,Sweater,Clothing,M,White,Fall,85,29,Credit Card,2-Day Shipping,1,1,1,,,0.58,0.6,1,1,High Value,0.519001294,0.715,Highly Promo Dependent,Moderately Engaged,Discount Survivors
630,26,Male,Vermont,Yes,Shoes,Footwear,L,Beige,Spring,90,11,Debit Card,Standard,1,1,1,4.7,0.94,0.22,0.2,1,1,High Value,0.35,0.56,Highly Promo Dependent,Low Engagement,Discount Survivors
631,41,Male,Mississippi,Yes,Jewelry,Accessories,S,Silver,Fall,94,33,Debit Card,2-Day Shipping,1,1,1,4.3,0.86,0.66,0.2,1,1,High Value,0.474,0.8,Highly Promo Dependent,Moderately Engaged,Discount Survivors
632,55,Male,Washington,Yes,Boots,Footwear,S,Violet,Summer,68,27,Cash,Store Pickup,1,1,1,4.1,0.82,0.54,0.8,1,1,Mid Value,0.554,0.61,Highly Promo Dependent,Moderately Engaged,Discount Survivors
633,35,Male,Wyoming,Yes,Backpack,Accessories,M,Red,Winter,51,19,Venmo,Next Day Air,1,1,1,3.9,0.78,0.38,0.8,1,1,Mid Value,0.502,0.445,Highly Promo Dependent,Low Engagement,Discount Survivors
634,66,Male,Minnesota,Yes,Sandals,Footwear,M,Orange,Spring,33,50,Debit Card,Express,1,1,1,2.9,0.58,1,0.4,1,1,Low Value,0.588,0.665,Highly Promo Dependent,Highly Engaged,Discount Survivors
635,36,Male,Ohio,Yes,Sneakers,Footwear,M,Teal,Summer,60,46,PayPal,Standard,1,1,1,3.9,0.78,0.92,1,1,1,Mid Value,0.704,0.76,Highly Promo Dependent,Highly Engaged,Discount Survivors
636,27,Male,South Carolina,Yes,Hoodie,Clothing,M,Brown,Fall,59,28,Cash,2-Day Shipping,1,1,1,4.3,0.86,0.56,0.4,1,1,Mid Value,0.484,0.575,Highly Promo Dependent,Moderately Engaged,Discount Survivors
637,41,Male,Wisconsin,Yes,Handbag,Accessories,M,Indigo,Summer,30,14,Bank Transfer,Store Pickup,1,1,1,2.8,0.56,0.28,0.35,1,1,Low Value,0.36,0.29,Highly Promo Dependent,Low Engagement,Discount Survivors
638,21,Male,Tennessee,Yes,Sweater,Clothing,M,Cyan,Winter,20,46,Cash,2-Day Shipping,1,1,1,3.4,0.68,0.92,0.8,1,1,Low Value,0.654,0.56,Highly Promo Dependent,Highly Engaged,Discount Survivors
639,53,Male,Maryland,Yes,Sandals,Footwear,S,Blue,Summer,20,41,PayPal,Express,1,1,1,2.7,0.54,0.82,0.6,1,1,Low Value,0.57,0.51,Highly Promo Dependent,Highly Engaged,Discount Survivors
640,54,Male,Mississippi,Yes,Dress,Clothing,L,Olive,Spring,24,50,Credit Card,2-Day Shipping,1,1,1,4,0.8,1,0.2,1,1,Low Value,0.57,0.62,Highly Promo Dependent,Highly Engaged,Discount Survivors
641,53,Male,Minnesota,Yes,Skirt,Clothing,M,Gray,Summer,88,28,Debit Card,Store Pickup,1,1,1,4.4,0.88,0.56,0.8,1,1,High Value,0.566,0.72,Highly Promo Dependent,Moderately Engaged,Discount Survivors
642,47,Male,Alaska,Yes,Blouse,Clothing,M,Red,Winter,78,23,Credit Card,2-Day Shipping,1,1,1,3.9,0.78,0.46,0.35,1,1,High Value,0.436,0.62,Highly Promo Dependent,Moderately Engaged,Discount Survivors
643,64,Male,Arkansas,Yes,Skirt,Clothing,L,Red,Spring,25,14,Debit Card,2-Day Shipping,1,1,1,2.8,0.56,0.28,0.75,1,1,Low Value,0.44,0.265,Highly Promo Dependent,Low Engagement,Discount Survivors
644,18,Male,Oregon,Yes,Sweater,Clothing,XL,Green,Winter,57,10,Bank Transfer,Next Day Air,1,1,1,3.2,0.64,0.2,0.35,1,1,Mid Value,0.344,0.385,Highly Promo Dependent,Low Engagement,Discount Survivors
645,68,Male,Louisiana,Yes,Backpack,Accessories,S,Blue,Summer,93,37,Cash,Next Day Air,1,1,1,4.3,0.86,0.74,1,1,1,High Value,0.658,0.835,Highly Promo Dependent,Highly Engaged,Discount Survivors
646,62,Male,Oklahoma,Yes,Hoodie,Clothing,S,Purple,Summer,42,15,Venmo,Express,1,1,1,4.2,0.84,0.3,0.75,1,1,Low Value,0.474,0.36,Highly Promo Dependent,Low Engagement,Discount Survivors
647,51,Male,Indiana,Yes,Boots,Footwear,XL,Pink,Spring,54,19,Venmo,Standard,1,1,1,4.9,0.98,0.38,0.75,1,1,Mid Value,0.512,0.46,Highly Promo Dependent,Low Engagement,Discount Survivors
648,54,Male,Mississippi,Yes,Blouse,Clothing,XL,Charcoal,Summer,70,23,Credit Card,Express,1,1,1,3.7,0.74,0.46,0.8,1,1,Mid Value,0.522,0.58,Highly Promo Dependent,Moderately Engaged,Discount Survivors
649,22,Male,Michigan,Yes,Hoodie,Clothing,M,Brown,Winter,31,35,Credit Card,Store Pickup,1,1,1,4.1,0.82,0.7,1,1,1,Low Value,0.642,0.505,Highly Promo Dependent,Highly Engaged,Discount Survivors
650,53,Male,Delaware,Yes,Pants,Clothing,L,Orange,Spring,93,33,PayPal,Store Pickup,1,1,1,4.2,0.84,0.66,0.35,1,1,High Value,0.502,0.795,Highly Promo Dependent,Moderately Engaged,Discount Survivors
651,34,Male,Florida,Yes,Gloves,Accessories,M,Magenta,Spring,40,12,Bank Transfer,Next Day Air,1,1,1,3.9,0.78,0.24,0.2,1,1,Low Value,0.34,0.32,Highly Promo Dependent,Low Engagement,Discount Survivors
652,32,Male,Arkansas,Yes,Hat,Accessories,L,Yellow,Summer,32,41,Venmo,Next Day Air,1,1,1,2.9,0.58,0.82,0.8,1,1,Low Value,0.614,0.57,Highly Promo Dependent,Highly Engaged,Discount Survivors
653,64,Male,Minnesota,Yes,Sunglasses,Accessories,M,Beige,Winter,27,27,Venmo,Free Shipping,1,1,1,3.1,0.62,0.54,1,1,1,Low Value,0.574,0.405,Highly Promo Dependent,Moderately Engaged,Discount Survivors
654,20,Male,North Dakota,Yes,Scarf,Accessories,M,Olive,Winter,68,45,Cash,2-Day Shipping,1,1,1,3.6,0.72,0.9,0.8,1,1,Mid Value,0.652,0.79,Highly Promo Dependent,Highly Engaged,Discount Survivors
655,24,Male,California,Yes,Handbag,Accessories,L,Gray,Summer,59,23,Venmo,2-Day Shipping,1,1,1,4.4,0.88,0.46,0.2,1,1,Mid Value,0.416,0.525,Highly Promo Dependent,Moderately Engaged,Discount Survivors
656,20,Male,Mississippi,Yes,Handbag,Accessories,S,Purple,Fall,36,19,Venmo,Free Shipping,1,1,1,3.1,0.62,0.38,0.6,1,1,Low Value,0.446,0.37,Highly Promo Dependent,Low Engagement,Discount Survivors
657,42,Male,Pennsylvania,Yes,Jeans,Clothing,M,Beige,Summer,23,6,PayPal,Standard,1,1,1,3.9,0.78,0.12,0.4,1,1,Low Value,0.344,0.175,Highly Promo Dependent,Low Engagement,Discount Survivors
658,48,Male,Arizona,Yes,Jacket,Outerwear,M,White,Winter,80,6,PayPal,Free Shipping,1,1,1,4.3,0.86,0.12,0.4,1,1,High Value,0.352,0.46,Highly Promo Dependent,Low Engagement,Discount Survivors
659,62,Male,Louisiana,Yes,Backpack,Accessories,S,White,Fall,37,20,Venmo,Store Pickup,1,1,1,4.9,0.98,0.4,1,1,1,Low Value,0.568,0.385,Highly Promo Dependent,Moderately Engaged,Discount Survivors
660,62,Male,Virginia,Yes,Shorts,Clothing,S,Gold,Spring,52,8,Cash,2-Day Shipping,1,1,1,3.6,0.72,0.16,1,1,1,Mid Value,0.47,0.34,Highly Promo Dependent,Low Engagement,Discount Survivors
661,50,Male,Montana,Yes,Coat,Outerwear,M,Olive,Fall,79,39,Credit Card,2-Day Shipping,1,1,1,5,1,0.78,0.4,1,1,High Value,0.564,0.785,Highly Promo Dependent,Highly Engaged,Discount Survivors
662,57,Male,Iowa,Yes,Shirt,Clothing,XL,Green,Fall,68,39,Credit Card,Store Pickup,1,1,1,4.1,0.82,0.78,0.4,1,1,Mid Value,0.546,0.73,Highly Promo Dependent,Highly Engaged,Discount Survivors
663,24,Male,Illinois,Yes,Gloves,Accessories,L,Magenta,Fall,98,39,Venmo,Express,1,1,1,2.8,0.56,0.78,0.75,1,1,High Value,0.59,0.88,Highly Promo Dependent,Highly Engaged,Discount Survivors
664,59,Male,Alaska,Yes,Dress,Clothing,M,Charcoal,Fall,83,23,Credit Card,Express,1,1,1,4.7,0.94,0.46,0.6,1,1,High Value,0.502,0.645,Highly Promo Dependent,Moderately Engaged,Discount Survivors
665,63,Male,Colorado,Yes,Pants,Clothing,M,Indigo,Winter,83,41,PayPal,Express,1,1,1,4.4,0.88,0.82,0.75,1,1,High Value,0.634,0.825,Highly Promo Dependent,Highly Engaged,Discount Survivors
666,41,Male,New Mexico,Yes,Pants,Clothing,M,Peach,Spring,55,50,Credit Card,2-Day Shipping,1,1,1,4.9,0.98,1,0.2,1,1,Mid Value,0.588,0.775,Highly Promo Dependent,Highly Engaged,Discount Survivors
667,35,Male,Colorado,Yes,Hoodie,Clothing,L,Turquoise,Winter,26,30,Debit Card,Free Shipping,1,1,1,3.1,0.62,0.6,0.4,1,1,Low Value,0.472,0.43,Highly Promo Dependent,Moderately Engaged,Discount Survivors
668,34,Male,Arizona,Yes,Sunglasses,Accessories,S,Blue,Winter,76,32,Bank Transfer,Standard,1,1,1,2.6,0.52,0.64,0.4,1,1,High Value,0.474,0.7,Highly Promo Dependent,Moderately Engaged,Discount Survivors
669,49,Male,Hawaii,Yes,T-shirt,Clothing,S,Turquoise,Fall,85,35,Bank Transfer,Express,1,1,1,2.9,0.58,0.7,0.6,1,1,High Value,0.538,0.775,Highly Promo Dependent,Highly Engaged,Discount Survivors
670,43,Male,Illinois,Yes,Jacket,Outerwear,M,Gray,Spring,89,45,Venmo,Free Shipping,1,1,1,3.3,0.66,0.9,0.75,1,1,High Value,0.636,0.895,Highly Promo Dependent,Highly Engaged,Discount Survivors
671,63,Male,Louisiana,Yes,Sweater,Clothing,XL,Purple,Spring,41,37,Cash,Next Day Air,1,1,1,4.8,0.96,0.74,0.75,1,1,Low Value,0.618,0.575,Highly Promo Dependent,Highly Engaged,Discount Survivors
672,38,Male,Iowa,Yes,Jacket,Outerwear,L,Black,Winter,30,45,Cash,Express,1,1,1,4.7,0.94,0.9,1,1,1,Low Value,0.714,0.6,Highly Promo Dependent,Highly Engaged,Discount Survivors
673,59,Male,Washington,Yes,Socks,Clothing,M,Peach,Winter,53,29,Cash,2-Day Shipping,1,1,1,3.3,0.66,0.58,0.4,1,1,Mid Value,0.47,0.555,Highly Promo Dependent,Moderately Engaged,Discount Survivors
674,35,Male,Oklahoma,Yes,Shirt,Clothing,M,Indigo,Spring,66,27,Venmo,Free Shipping,1,1,1,4.2,0.84,0.54,0.75,1,1,Mid Value,0.546,0.6,Highly Promo Dependent,Moderately Engaged,Discount Survivors
675,48,Male,Washington,Yes,Jewelry,Accessories,XL,Beige,Winter,33,36,Bank Transfer,Store Pickup,1,1,1,4.7,0.94,0.72,0.2,1,1,Low Value,0.5,0.525,Highly Promo Dependent,Highly Engaged,Discount Survivors
676,64,Male,Arkansas,Yes,Sunglasses,Accessories,M,Yellow,Spring,86,9,Cash,2-Day Shipping,1,1,1,2.6,0.52,0.18,0.2,1,1,High Value,0.296,0.52,Highly Promo Dependent,Low Engagement,Discount Survivors
677,28,Male,Connecticut,Yes,Pants,Clothing,M,Peach,Winter,60,38,Venmo,2-Day Shipping,1,1,1,2.9,0.58,0.76,0.75,1,1,Mid Value,0.586,0.68,Highly Promo Dependent,Highly Engaged,Discount Survivors
678,60,Male,Washington,Yes,Socks,Clothing,S,Turquoise,Summer,62,41,PayPal,Express,1,1,1,2.7,0.54,0.82,0.2,1,1,Mid Value,0.49,0.72,Highly Promo Dependent,Highly Engaged,Discount Survivors
679,27,Male,Maine,Yes,Blouse,Clothing,M,Teal,Fall,74,25,Debit Card,Store Pickup,1,1,1,3.3,0.66,0.5,0.35,1,1,High Value,0.436,0.62,Highly Promo Dependent,Moderately Engaged,Discount Survivors
